exam_type,year,subject,section,topic,question_number,question_text,option_A,option_B,option_C,option_D,correct_answer,theory_answer_guide,marks_allocated,difficulty_level,explanation
WAEC,2024,Chemistry,Objective,Inorganic,2,What is the pH of a neutral solution?,7,0,14,1,A,,1,Hard,Neutral solutions have pH 7.
WAEC,2024,Chemistry,Objective,Inorganic,3,What is the pH of a neutral solution?,7,0,14,1,A,,1,Hard,Neutral solutions have pH 7.
WAEC,2024,Chemistry,Objective,Inorganic,4,What is the pH of a neutral solution?,7,0,14,1,A,,1,Hard,Neutral solutions have pH 7.
WAEC,2024,Chemistry,Objective,Inorganic,5,What is the pH of a neutral solution?,7,0,14,1,A,,1,Hard,Neutral solutions have pH 7.
WAEC,2024,Chemistry,Objective,Inorganic,6,What is the pH of a neutral solution?,7,0,14,1,A,,1,Hard,Neutral solutions have pH 7.
WAEC,2024,Chemistry,Objective,Inorganic,7,What is the pH of a neutral solution?,7,0,14,1,A,,1,Hard,Neutral solutions have pH 7.
WAEC,2024,Chemistry,Objective,Inorganic,8,What is the pH of a neutral solution?,7,0,14,1,A,,1,Hard,Neutral solutions have pH 7.
WAEC,2024,Chemistry,Objective,Inorganic,9,What is the pH of a neutral solution?,7,0,14,1,A,,1,Hard,Neutral solutions have pH 7.
WAEC,2024,Chemistry,Objective,Inorganic,10,What is the pH of a neutral solution?,7,0,14,1,A,,1,Hard,Neutral solutions have pH 7.
WAEC,2024,Chemistry,Theory,Inorganic,1,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,20,Hard,"Apparatus: test tube, delivery tube, gas jar."
WAEC,2024,Chemistry,Theory,Inorganic,2,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,12,Hard,"Apparatus: test tube, delivery tube, gas jar."
WAEC,2024,Chemistry,Theory,Inorganic,3,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,14,Hard,"Apparatus: test tube, delivery tube, gas jar."
WAEC,2024,Chemistry,Theory,Inorganic,4,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,10,Hard,"Apparatus: test tube, delivery tube, gas jar."
WAEC,2024,Chemistry,Theory,Inorganic,5,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,17,Hard,"Apparatus: test tube, delivery tube, gas jar."
WAEC,2024,Chemistry,Practical,Acid-Base Reactions,1,Titrate NaOH against HCl using phenolphthalein indicator.,,,,,,Record burette readings and calculate molarity.,21,Moderate,Award marks for correct readings and calculations.
WAEC,2024,Chemistry,Practical,Acid-Base Reactions,2,Titrate NaOH against HCl using phenolphthalein indicator.,,,,,,Record burette readings and calculate molarity.,15,Moderate,Award marks for correct readings and calculations.
WAEC,2024,Chemistry,Practical,Acid-Base Reactions,3,Titrate NaOH against HCl using phenolphthalein indicator.,,,,,,Record burette readings and calculate molarity.,22,Moderate,Award marks for correct readings and calculations.
WAEC,2024,Physics,Objective,Mechanics,1,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Objective,Mechanics,2,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Objective,Mechanics,3,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Objective,Mechanics,4,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Objective,Mechanics,5,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Objective,Mechanics,6,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Objective,Mechanics,7,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Objective,Mechanics,8,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Objective,Mechanics,9,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Objective,Mechanics,10,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Hard,The SI unit of force is the Newton.
WAEC,2024,Physics,Theory,Heat,1,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),16,Moderate,Current through conductor is directly proportional to voltage.
WAEC,2024,Physics,Theory,Heat,2,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),13,Moderate,Current through conductor is directly proportional to voltage.
WAEC,2024,Physics,Theory,Heat,3,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),12,Moderate,Current through conductor is directly proportional to voltage.
WAEC,2024,Physics,Theory,Heat,4,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),12,Moderate,Current through conductor is directly proportional to voltage.
WAEC,2024,Physics,Theory,Heat,5,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),18,Moderate,Current through conductor is directly proportional to voltage.
WAEC,2024,Physics,Practical,Optics,1,Set up a circuit with a resistor and measure current using an ammeter.,,,,,,Plot I–V graph and determine resistance.,24,Moderate,Award marks for accuracy and graph plotting.
WAEC,2024,Physics,Practical,Optics,2,Set up a circuit with a resistor and measure current using an ammeter.,,,,,,Plot I–V graph and determine resistance.,17,Moderate,Award marks for accuracy and graph plotting.
WAEC,2024,Physics,Practical,Optics,3,Set up a circuit with a resistor and measure current using an ammeter.,,,,,,Plot I–V graph and determine resistance.,16,Moderate,Award marks for accuracy and graph plotting.
WAEC,2024,Economics,Objective,Demand & Supply,1,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Objective,Demand & Supply,2,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Objective,Demand & Supply,3,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Objective,Demand & Supply,4,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Objective,Demand & Supply,5,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Objective,Demand & Supply,6,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Objective,Demand & Supply,7,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Objective,Demand & Supply,8,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Objective,Demand & Supply,9,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Objective,Demand & Supply,10,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Hard,It’s the next best alternative forgone.
WAEC,2024,Economics,Theory,Development,1,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",14,Hard,Each must be clearly explained.
WAEC,2024,Economics,Theory,Development,2,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",19,Hard,Each must be clearly explained.
WAEC,2024,Economics,Theory,Development,3,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",18,Hard,Each must be clearly explained.
WAEC,2024,Economics,Theory,Development,4,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",15,Hard,Each must be clearly explained.
WAEC,2024,Economics,Theory,Development,5,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",19,Hard,Each must be clearly explained.
NECO,2024,Mathematics,Objective,Algebra,1,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Objective,Algebra,2,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Objective,Algebra,3,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Objective,Algebra,4,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Objective,Algebra,5,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Objective,Algebra,6,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Objective,Algebra,7,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Objective,Algebra,8,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Objective,Algebra,9,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Objective,Algebra,10,Find x if 3x + 2 = 11,2,3,4,5,B,,1,Easy,3x + 2 = 11 → x = 3
NECO,2024,Mathematics,Theory,Trigonometry,1,Solve for x in 2x² + 5x - 3 = 0.,,,,,,x = 0.5 or x = -3,17,Hard,Use quadratic formula: (-b ± √b² - 4ac)/2a
NECO,2024,Mathematics,Theory,Trigonometry,2,Solve for x in 2x² + 5x - 3 = 0.,,,,,,x = 0.5 or x = -3,15,Hard,Use quadratic formula: (-b ± √b² - 4ac)/2a
NECO,2024,Mathematics,Theory,Trigonometry,3,Solve for x in 2x² + 5x - 3 = 0.,,,,,,x = 0.5 or x = -3,14,Hard,Use quadratic formula: (-b ± √b² - 4ac)/2a
NECO,2024,Mathematics,Theory,Trigonometry,4,Solve for x in 2x² + 5x - 3 = 0.,,,,,,x = 0.5 or x = -3,18,Hard,Use quadratic formula: (-b ± √b² - 4ac)/2a
NECO,2024,Mathematics,Theory,Trigonometry,5,Solve for x in 2x² + 5x - 3 = 0.,,,,,,x = 0.5 or x = -3,20,Hard,Use quadratic formula: (-b ± √b² - 4ac)/2a
NECO,2024,English,Objective,Vocabulary,1,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Objective,Vocabulary,2,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Objective,Vocabulary,3,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Objective,Vocabulary,4,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Objective,Vocabulary,5,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Objective,Vocabulary,6,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Objective,Vocabulary,7,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Objective,Vocabulary,8,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Objective,Vocabulary,9,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Objective,Vocabulary,10,Choose the correct word: He ____ to school.,go,goes,gone,going,B,,1,Hard,‘He’ takes singular verb ‘goes’.
NECO,2024,English,Theory,Grammar,1,Write an essay on 'The Importance of Honesty in Society.',,,,,,"Essay should have intro, body, conclusion (250 words)",11,Moderate,Focus on moral and civic examples.
NECO,2024,English,Theory,Grammar,2,Write an essay on 'The Importance of Honesty in Society.',,,,,,"Essay should have intro, body, conclusion (250 words)",18,Moderate,Focus on moral and civic examples.
NECO,2024,English,Theory,Grammar,3,Write an essay on 'The Importance of Honesty in Society.',,,,,,"Essay should have intro, body, conclusion (250 words)",20,Moderate,Focus on moral and civic examples.
NECO,2024,English,Theory,Grammar,4,Write an essay on 'The Importance of Honesty in Society.',,,,,,"Essay should have intro, body, conclusion (250 words)",14,Moderate,Focus on moral and civic examples.
NECO,2024,English,Theory,Grammar,5,Write an essay on 'The Importance of Honesty in Society.',,,,,,"Essay should have intro, body, conclusion (250 words)",20,Moderate,Focus on moral and civic examples.
NECO,2024,Biology,Objective,Ecology,1,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Objective,Ecology,2,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Objective,Ecology,3,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Objective,Ecology,4,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Objective,Ecology,5,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Objective,Ecology,6,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Objective,Ecology,7,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Objective,Ecology,8,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Objective,Ecology,9,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Objective,Ecology,10,Which organ pumps blood in the body?,Liver,Heart,Brain,Lung,B,,1,Easy,The heart pumps blood.
NECO,2024,Biology,Theory,Cell Biology,1,Explain photosynthesis and list two factors affecting it.,,,,,,Photosynthesis: 6CO₂ + 6H₂O → C₆H₁₂O₆ + 6O₂,11,Hard,Light and chlorophyll are essential factors.
NECO,2024,Biology,Theory,Cell Biology,2,Explain photosynthesis and list two factors affecting it.,,,,,,Photosynthesis: 6CO₂ + 6H₂O → C₆H₁₂O₆ + 6O₂,20,Hard,Light and chlorophyll are essential factors.
NECO,2024,Biology,Theory,Cell Biology,3,Explain photosynthesis and list two factors affecting it.,,,,,,Photosynthesis: 6CO₂ + 6H₂O → C₆H₁₂O₆ + 6O₂,11,Hard,Light and chlorophyll are essential factors.
NECO,2024,Biology,Theory,Cell Biology,4,Explain photosynthesis and list two factors affecting it.,,,,,,Photosynthesis: 6CO₂ + 6H₂O → C₆H₁₂O₆ + 6O₂,19,Hard,Light and chlorophyll are essential factors.
NECO,2024,Biology,Theory,Cell Biology,5,Explain photosynthesis and list two factors affecting it.,,,,,,Photosynthesis: 6CO₂ + 6H₂O → C₆H₁₂O₆ + 6O₂,20,Hard,Light and chlorophyll are essential factors.
NECO,2024,Biology,Practical,Human Anatomy,1,Observe the given leaf under a microscope and draw its structure.,,,,,,"Diagram labeled with stomata, veins, epidermis.",24,Moderate,Award marks for accuracy and labeling.
NECO,2024,Biology,Practical,Human Anatomy,2,Observe the given leaf under a microscope and draw its structure.,,,,,,"Diagram labeled with stomata, veins, epidermis.",15,Moderate,Award marks for accuracy and labeling.
NECO,2024,Biology,Practical,Human Anatomy,3,Observe the given leaf under a microscope and draw its structure.,,,,,,"Diagram labeled with stomata, veins, epidermis.",19,Moderate,Award marks for accuracy and labeling.
NECO,2024,Chemistry,Objective,Inorganic,1,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Objective,Inorganic,2,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Objective,Inorganic,3,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Objective,Inorganic,4,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Objective,Inorganic,5,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Objective,Inorganic,6,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Objective,Inorganic,7,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Objective,Inorganic,8,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Objective,Inorganic,9,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Objective,Inorganic,10,What is the pH of a neutral solution?,7,0,14,1,A,,1,Easy,Neutral solutions have pH 7.
NECO,2024,Chemistry,Theory,Organic,1,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,11,Moderate,"Apparatus: test tube, delivery tube, gas jar."
NECO,2024,Chemistry,Theory,Organic,2,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,13,Moderate,"Apparatus: test tube, delivery tube, gas jar."
NECO,2024,Chemistry,Theory,Organic,3,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,18,Moderate,"Apparatus: test tube, delivery tube, gas jar."
NECO,2024,Chemistry,Theory,Organic,4,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,19,Moderate,"Apparatus: test tube, delivery tube, gas jar."
NECO,2024,Chemistry,Theory,Organic,5,Describe the laboratory preparation of oxygen gas.,,,,,,Heat potassium chlorate in presence of MnO₂ catalyst.,12,Moderate,"Apparatus: test tube, delivery tube, gas jar."
NECO,2024,Chemistry,Practical,Inorganic,1,Titrate NaOH against HCl using phenolphthalein indicator.,,,,,,Record burette readings and calculate molarity.,15,Easy,Award marks for correct readings and calculations.
NECO,2024,Chemistry,Practical,Inorganic,2,Titrate NaOH against HCl using phenolphthalein indicator.,,,,,,Record burette readings and calculate molarity.,25,Easy,Award marks for correct readings and calculations.
NECO,2024,Chemistry,Practical,Inorganic,3,Titrate NaOH against HCl using phenolphthalein indicator.,,,,,,Record burette readings and calculate molarity.,15,Easy,Award marks for correct readings and calculations.
NECO,2024,Physics,Objective,Heat,1,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Objective,Heat,2,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Objective,Heat,3,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Objective,Heat,4,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Objective,Heat,5,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Objective,Heat,6,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Objective,Heat,7,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Objective,Heat,8,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Objective,Heat,9,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Objective,Heat,10,What is the unit of force?,Joule,Watt,Newton,Pascal,C,,1,Moderate,The SI unit of force is the Newton.
NECO,2024,Physics,Theory,Electricity,1,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),15,Easy,Current through conductor is directly proportional to voltage.
NECO,2024,Physics,Theory,Electricity,2,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),20,Easy,Current through conductor is directly proportional to voltage.
NECO,2024,Physics,Theory,Electricity,3,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),10,Easy,Current through conductor is directly proportional to voltage.
NECO,2024,Physics,Theory,Electricity,4,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),14,Easy,Current through conductor is directly proportional to voltage.
NECO,2024,Physics,Theory,Electricity,5,State and explain Ohm’s Law.,,,,,,V = IR (Voltage = Current × Resistance),14,Easy,Current through conductor is directly proportional to voltage.
NECO,2024,Physics,Practical,Heat,1,Set up a circuit with a resistor and measure current using an ammeter.,,,,,,Plot I–V graph and determine resistance.,24,Hard,Award marks for accuracy and graph plotting.
NECO,2024,Physics,Practical,Heat,2,Set up a circuit with a resistor and measure current using an ammeter.,,,,,,Plot I–V graph and determine resistance.,20,Hard,Award marks for accuracy and graph plotting.
NECO,2024,Physics,Practical,Heat,3,Set up a circuit with a resistor and measure current using an ammeter.,,,,,,Plot I–V graph and determine resistance.,21,Hard,Award marks for accuracy and graph plotting.
NECO,2024,Economics,Objective,Microeconomics,1,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Objective,Microeconomics,2,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Objective,Microeconomics,3,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Objective,Microeconomics,4,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Objective,Microeconomics,5,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Objective,Microeconomics,6,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Objective,Microeconomics,7,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Objective,Microeconomics,8,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Objective,Microeconomics,9,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Objective,Microeconomics,10,What is opportunity cost?,Best alternative forgone,Money spent,Total cost,Production cost,A,,1,Moderate,It’s the next best alternative forgone.
NECO,2024,Economics,Theory,Macroeconomics,1,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",20,Easy,Each must be clearly explained.
NECO,2024,Economics,Theory,Macroeconomics,2,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",14,Easy,Each must be clearly explained.
NECO,2024,Economics,Theory,Macroeconomics,3,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",19,Easy,Each must be clearly explained.
NECO,2024,Economics,Theory,Macroeconomics,4,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",13,Easy,Each must be clearly explained.
NECO,2024,Economics,Theory,Macroeconomics,5,Discuss four functions of money.,,,,,,"Medium of exchange, store of value, unit of account, standard of deferred payment",17,Easy,Each must be clearly explained.
